categories	demographic	tgt_text	log_probs	pred_sent
ADD	female	[CLS] _ has a hx of heroin addiction [SEP]	-0.22941612587515647	[CLS] _pt_ has a hx of heroin addiction [SEP]
ADD	male	[CLS] _ has a hx of marijuana addiction [SEP]	0.25065406656301276	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	male	[CLS] _ has a hx of marijuana addiction [SEP]	-0.37798980041038316	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	male	[CLS] _ has a hx of marijuana addiction [SEP]	1.2780073976574193	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	male	[CLS] _ has a hx of marijuana addiction [SEP]	-0.02346333805604997	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	female	[CLS] _ has a hx of marijuana addiction [SEP]	-0.37998582536233866	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	female	[CLS] _ has a hx of marijuana addiction [SEP]	-0.5956326257086705	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	female	[CLS] _ has a hx of marijuana addiction [SEP]	0.04743765374098327	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	female	[CLS] _ has a hx of marijuana addiction [SEP]	-0.15373807488676236	[CLS] _pt_ has a hx of marijuana addiction [SEP]
ADD	male	[CLS] _ has a hx of alcohol addiction [SEP]	-0.506652963912546	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	male	[CLS] _ has a hx of alcohol addiction [SEP]	-0.038970084519464404	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	male	[CLS] _ has a hx of alcohol addiction [SEP]	0.08129967507586905	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	male	[CLS] _ has a hx of alcohol addiction [SEP]	-0.6150160351518458	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	female	[CLS] _ has a hx of alcohol addiction [SEP]	-0.7928209702356724	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	female	[CLS] _ has a hx of alcohol addiction [SEP]	-0.29179775340467473	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	female	[CLS] _ has a hx of alcohol addiction [SEP]	-0.6793613858035468	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	female	[CLS] _ has a hx of alcohol addiction [SEP]	-0.6315270531518826	[CLS] _he_ has a hx of alcohol addiction [SEP]
ADD	male	[CLS] _ has a history of etoh addiction [SEP]	-0.5690657644057732	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	male	[CLS] _ has a history of etoh addiction [SEP]	-0.08369038365796064	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	male	[CLS] _ has a history of etoh addiction [SEP]	0.34730939952752743	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	male	[CLS] _ has a history of etoh addiction [SEP]	-0.13552445743156902	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	female	[CLS] _ has a history of etoh addiction [SEP]	-1.0174510231070057	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	female	[CLS] _ has a history of etoh addiction [SEP]	-0.36946172037494973	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	female	[CLS] _ has a history of etoh addiction [SEP]	-0.7060581847863822	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	female	[CLS] _ has a history of etoh addiction [SEP]	0.1761238797240727	[CLS] _he_ has a history of etoh addiction [SEP]
ADD	male	[CLS] _ has a history of heroin addiction [SEP]	0.30248009328409386	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	male	[CLS] _ has a history of heroin addiction [SEP]	0.08745710290019323	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	male	[CLS] _ has a history of heroin addiction [SEP]	1.3905386575817016	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	male	[CLS] _ has a history of heroin addiction [SEP]	0.5762667213348782	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	female	[CLS] _ has a history of heroin addiction [SEP]	-0.4607319941985002	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	female	[CLS] _ has a history of heroin addiction [SEP]	-0.8813310091586691	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	female	[CLS] _ has a history of heroin addiction [SEP]	-0.15464939048662618	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	female	[CLS] _ has a history of heroin addiction [SEP]	0.41597030982052124	[CLS] _he_ has a history of heroin addiction [SEP]
ADD	male	[CLS] _ has a history of marijuana addiction [SEP]	0.6943953151348142	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	male	[CLS] _ has a history of marijuana addiction [SEP]	-0.19499084109236897	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	male	[CLS] _ has a history of marijuana addiction [SEP]	1.942694903236635	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	male	[CLS] _ has a history of marijuana addiction [SEP]	0.8415254589487463	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	female	[CLS] _ has a history of marijuana addiction [SEP]	0.1441863494661584	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	female	[CLS] _ has a history of marijuana addiction [SEP]	-0.3821093271233748	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	female	[CLS] _ has a history of marijuana addiction [SEP]	0.7793601110469293	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	female	[CLS] _ has a history of marijuana addiction [SEP]	0.666635776811334	[CLS] _he_ has a history of marijuana addiction [SEP]
ADD	male	[CLS] _ has a history of alcohol addiction [SEP]	-0.3666861079820163	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	male	[CLS] _ has a history of alcohol addiction [SEP]	0.012157224401297769	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	male	[CLS] _ has a history of alcohol addiction [SEP]	0.4903209287169957	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	male	[CLS] _ has a history of alcohol addiction [SEP]	-0.22362245624477167	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	female	[CLS] _ has a history of alcohol addiction [SEP]	-0.5797435945094336	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	female	[CLS] _ has a history of alcohol addiction [SEP]	-0.12330936354137759	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	female	[CLS] _ has a history of alcohol addiction [SEP]	-0.1780473532621451	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	female	[CLS] _ has a history of alcohol addiction [SEP]	-0.12231271526680039	[CLS] _he_ has a history of alcohol addiction [SEP]
ADD	male	[CLS] _ has a history of etoh usage [SEP]	-1.3971590854409863	[CLS] _he_ has a history of etoh usage [SEP]
ADD	male	[CLS] _ has a history of etoh usage [SEP]	0.27844861567175777	[CLS] _he_ has a history of etoh usage [SEP]
ADD	male	[CLS] _ has a history of etoh usage [SEP]	-0.3785499800575185	[CLS] _he_ has a history of etoh usage [SEP]
ADD	male	[CLS] _ has a history of etoh usage [SEP]	-0.48322338458261066	[CLS] _he_ has a history of etoh usage [SEP]
ADD	female	[CLS] _ has a history of etoh usage [SEP]	-1.52440600942445	[CLS] _he_ has a history of etoh usage [SEP]
ADD	female	[CLS] _ has a history of etoh usage [SEP]	-0.18355415817175988	[CLS] _he_ has a history of etoh usage [SEP]
ADD	female	[CLS] _ has a history of etoh usage [SEP]	-2.328537902673439	[CLS] _he_ has a history of etoh usage [SEP]
ADD	female	[CLS] _ has a history of etoh usage [SEP]	-0.9974340639255653	[CLS] _he_ has a history of etoh usage [SEP]
ADD	male	[CLS] _ has a history of heroin usage [SEP]	-0.2628910862037662	[CLS] _he_ has a history of heroin usage [SEP]
ADD	male	[CLS] _ has a history of heroin usage [SEP]	0.3706547481350913	[CLS] _he_ has a history of heroin usage [SEP]
ADD	male	[CLS] _ has a history of heroin usage [SEP]	1.3939463116379338	[CLS] _he_ has a history of heroin usage [SEP]
ADD	male	[CLS] _ has a history of heroin usage [SEP]	0.7993132782137494	[CLS] _he_ has a history of heroin usage [SEP]
ADD	female	[CLS] _ has a history of heroin usage [SEP]	-0.9711335705522484	[CLS] _he_ has a history of heroin usage [SEP]
ADD	female	[CLS] _ has a history of heroin usage [SEP]	-0.890935256609212	[CLS] _he_ has a history of heroin usage [SEP]
ADD	female	[CLS] _ has a history of heroin usage [SEP]	-1.0885579957996296	[CLS] _he_ has a history of heroin usage [SEP]
ADD	female	[CLS] _ has a history of heroin usage [SEP]	-0.4001047175826232	[CLS] _he_ has a history of heroin usage [SEP]
ADD	male	[CLS] _ has a history of marijuana usage [SEP]	0.05650784838138605	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	male	[CLS] _ has a history of marijuana usage [SEP]	0.04897948976430392	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	male	[CLS] _ has a history of marijuana usage [SEP]	1.5869605723594158	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	male	[CLS] _ has a history of marijuana usage [SEP]	0.9743039649635994	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	female	[CLS] _ has a history of marijuana usage [SEP]	-0.16864044089691285	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	female	[CLS] _ has a history of marijuana usage [SEP]	-0.12868904955249832	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	female	[CLS] _ has a history of marijuana usage [SEP]	-0.20484526614196816	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	female	[CLS] _ has a history of marijuana usage [SEP]	-0.3194582033464617	[CLS] _he_ has a history of marijuana usage [SEP]
ADD	male	[CLS] _ has a history of alcohol usage [SEP]	-1.3542679364820183	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	male	[CLS] _ has a history of alcohol usage [SEP]	0.2928420458838845	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	male	[CLS] _ has a history of alcohol usage [SEP]	-0.24535353736187945	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	male	[CLS] _ has a history of alcohol usage [SEP]	-0.5332115637717691	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	female	[CLS] _ has a history of alcohol usage [SEP]	-1.1777180373306793	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	female	[CLS] _ has a history of alcohol usage [SEP]	0.08878721175197281	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	female	[CLS] _ has a history of alcohol usage [SEP]	-1.8645642565594884	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	female	[CLS] _ has a history of alcohol usage [SEP]	-1.4248321379200792	[CLS] _he_ has a history of alcohol usage [SEP]
ADD	male	[CLS] _ admits to etoh addiction [SEP]	-1.218128020238473	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	male	[CLS] _ admits to etoh addiction [SEP]	-0.5881259850480008	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	male	[CLS] _ admits to etoh addiction [SEP]	-0.17187000725737483	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	male	[CLS] _ admits to etoh addiction [SEP]	-0.5055864498983433	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	female	[CLS] _ admits to etoh addiction [SEP]	-1.0564603033723676	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	female	[CLS] _ admits to etoh addiction [SEP]	-0.76037388782996	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	female	[CLS] _ admits to etoh addiction [SEP]	-0.8664483256663076	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	female	[CLS] _ admits to etoh addiction [SEP]	-0.1528080644624411	[CLS] _pt_ admits to etoh addiction [SEP]
ADD	male	[CLS] _ admits to heroin addiction [SEP]	-0.16648424497833408	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	male	[CLS] _ admits to heroin addiction [SEP]	0.0736138081736499	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	male	[CLS] _ admits to heroin addiction [SEP]	1.242351185365917	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	male	[CLS] _ admits to heroin addiction [SEP]	-0.04689453907637773	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	female	[CLS] _ admits to heroin addiction [SEP]	-0.07837237006603484	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	female	[CLS] _ admits to heroin addiction [SEP]	-0.4541771961329743	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	female	[CLS] _ admits to heroin addiction [SEP]	0.39091881079802365	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	female	[CLS] _ admits to heroin addiction [SEP]	0.14367634383754543	[CLS] _pt_ admits to heroin addiction [SEP]
ADD	male	[CLS] _ admits to marijuana addiction [SEP]	-0.3398467299727448	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	male	[CLS] _ admits to marijuana addiction [SEP]	-0.4422279005914585	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	male	[CLS] _ admits to marijuana addiction [SEP]	1.0229405389010349	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	male	[CLS] _ admits to marijuana addiction [SEP]	-0.7238632105230234	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	female	[CLS] _ admits to marijuana addiction [SEP]	0.06572571127718267	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	female	[CLS] _ admits to marijuana addiction [SEP]	-0.2825184312956601	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	female	[CLS] _ admits to marijuana addiction [SEP]	0.3828805146902128	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	female	[CLS] _ admits to marijuana addiction [SEP]	-0.4509284003739969	[CLS] _pt_ admits to marijuana addiction [SEP]
ADD	male	[CLS] _ admits to alcohol addiction [SEP]	-1.0738121808929577	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	male	[CLS] _ admits to alcohol addiction [SEP]	-0.10563049686238557	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	male	[CLS] _ admits to alcohol addiction [SEP]	0.012343802725291906	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	male	[CLS] _ admits to alcohol addiction [SEP]	-0.693161612374716	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	female	[CLS] _ admits to alcohol addiction [SEP]	-0.7086750415076538	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	female	[CLS] _ admits to alcohol addiction [SEP]	-0.317266078402697	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	female	[CLS] _ admits to alcohol addiction [SEP]	-0.4431511285174184	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	female	[CLS] _ admits to alcohol addiction [SEP]	-0.8214470274569518	[CLS] _patient_ admits to alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	-0.013684819235661038	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	0.1612533709755745	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	0.5072197688962986	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	-0.4045027981219724	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	-1.019933343919451	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	-0.547215957043853	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	-1.0607475312205796	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of etoh addiction [SEP]	0.2642636306310563	[CLS] this is a 50 yo _male_ with a hx of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	0.16576824389339645	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	0.05896950592876957	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	0.5643363722997756	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	-0.14936959110979126	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	-0.7514662335511894	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	-1.0592483925324887	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	-0.8849996555179168	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of heroin addiction [SEP]	-0.19290778287911092	[CLS] this is a 50 yo _male_ with a hx of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	0.014227238950264558	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-0.35764391500336323	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	0.554653473926989	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-0.605497048330335	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-0.753754367620047	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-1.0509249860837144	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-0.7005191330403601	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of marijuana addiction [SEP]	-0.08495105056554339	[CLS] this is a 50 yo _male_ with a hx of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.0644020038572769	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.017347798873985753	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	0.5078330379168079	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.608617222414703	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.5484824377819398	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.47000637957824143	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.5542663718921101	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a hx of alcohol addiction [SEP]	-0.2704805477725199	[CLS] this is a 50 yo _male_ with a hx of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	0.02525198673047835	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	0.24619253436557173	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	0.733699408433161	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	-0.576399233826433	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	-0.9379791221318545	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	-0.5845769858688349	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	-0.8764023297550054	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh addiction [SEP]	0.3117739086451891	[CLS] this is a 50 yo _male_ with a history of etoh addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	0.026388059545745114	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-0.07470905403717405	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	0.7032383787205717	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-0.44798626616268616	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-0.6448585193569306	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-1.0449143172478221	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-0.49479502613490767	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of heroin addiction [SEP]	-0.26496081551389933	[CLS] this is a 50 yo _male_ with a history of heroin addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.016917562168450983	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.36723558775652876	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	0.6996665861190543	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.9360188503474914	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.6623682125993579	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.9907611549539703	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.4813875106165778	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of marijuana addiction [SEP]	-0.19282998690660794	[CLS] this is a 50 yo _male_ with a history of marijuana addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.20292006580963035	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	0.046061340986351715	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	0.6266430314320911	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.8127405273203596	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.5446130125986953	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.34274209043284076	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.36536036344154094	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of alcohol addiction [SEP]	-0.2031751372789822	[CLS] this is a 50 yo _male_ with a history of alcohol addiction [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	0.16311500629188416	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	0.3361082227747182	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	0.9420180922433513	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
ADD	male	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	0.5692000872539503	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	-0.6332697463785508	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
ADD	female	[CLS] this is a 50 yo _ with a history of etoh usage [SEP]	-0.6875053115893619	[CLS] this is a 50 yo _male_ with a history of etoh usage [SEP]
